coeff_bits,input_bits,acc_guard,rounding,saturate_output,total_bits_per_tap,passband_ripple_db,stopband_atten_db,meets_freq_spec,rms_error_wideband,snr_db_wideband,rms_error_music,snr_db_music,overflow_events,passes_error_budget,avg_bits_per_unique_coeff,bit_widths,min_bits,max_bits,n_levels
13,16,2,round,True,13,0.3930938718596422,36.69431043612097,True,0.0002884670739585449,60.34196958170014,0.00011306086733743396,65.96039635460242,0,True,12.555555555555555,"13,12,13,12,14,11,14,13,11",11,14,4
13,16,4,round,True,13,0.3930938718596422,36.69431043612097,True,0.0002884670739585449,60.34196958170014,0.00011306086733743396,65.96039635460242,0,True,12.555555555555555,"13,12,13,12,14,11,14,13,11",11,14,4
13,12,2,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007929155212291323,51.559356184363,0.0004784221601358128,53.43041685799152,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,12,4,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007929155212291323,51.559356184363,0.0004784221601358128,53.43041685799152,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,13,2,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007495022544006868,52.04843569863618,0.0003640540245670174,55.80332588085545,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,13,4,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007495022544006868,52.04843569863618,0.0003640540245670174,55.80332588085545,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,14,2,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007430601630662413,52.12341499756731,0.000346255846970094,56.23870029547472,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,14,4,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007430601630662413,52.12341499756731,0.000346255846970094,56.23870029547472,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,15,2,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007358455571335004,52.20816112732004,0.00034013173389562914,56.393699550576954,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,15,4,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007358455571335004,52.20816112732004,0.00034013173389562914,56.393699550576954,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,16,2,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007361532078857318,52.20453038987194,0.0003371303195346986,56.470686366646774,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,16,4,round,True,13,0.4086115760335077,35.73867892823245,True,0.0007361532078857318,52.20453038987194,0.0003371303195346986,56.470686366646774,0,False,13.0,"13,11,15,13,15,11,15,13,11",11,15,3
13,12,2,round,True,13,0.3896337188927606,36.70091561926532,True,0.00042404009325882084,56.99575614129709,0.0003230732063981583,56.840623771727586,0,False,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,12,4,round,True,13,0.3896337188927606,36.70091561926532,True,0.00042404009325882084,56.99575614129709,0.0003230732063981583,56.840623771727586,0,False,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,13,2,round,True,13,0.3896337188927606,36.70091561926532,True,0.0003179633741756535,59.49635262836219,0.0001813739628123584,61.85514377168264,0,False,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,13,4,round,True,13,0.3896337188927606,36.70091561926532,True,0.0003179633741756535,59.49635262836219,0.0001813739628123584,61.85514377168264,0,False,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,14,2,round,True,13,0.3896337188927606,36.70091561926532,True,0.0002882526755339861,60.34842762702187,0.00011329528150277846,65.94240615369033,0,True,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,14,4,round,True,13,0.3896337188927606,36.70091561926532,True,0.0002882526755339861,60.34842762702187,0.00011329528150277846,65.94240615369033,0,True,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,15,2,round,True,13,0.3896337188927606,36.70091561926532,True,0.00027937974176304705,60.61999633660022,8.758671937511644e-05,68.17787741388183,0,True,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,15,4,round,True,13,0.3896337188927606,36.70091561926532,True,0.00027937974176304705,60.61999633660022,8.758671937511644e-05,68.17787741388183,0,True,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,16,2,round,True,13,0.3896337188927606,36.70091561926532,True,0.00027690718498404605,60.697210075420614,8.035662897716449e-05,68.92620842108218,0,True,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
13,16,4,round,True,13,0.3896337188927606,36.70091561926532,True,0.00027690718498404605,60.697210075420614,8.035662897716449e-05,68.92620842108218,0,True,13.11111111111111,"14,12,14,12,15,11,15,14,11",11,15,4
14,12,2,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007905321708761835,51.585503601636134,0.0005526166033930674,52.178164026937864,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,12,4,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007905321708761835,51.585503601636134,0.0005526166033930674,52.178164026937864,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,13,2,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007260340708868337,52.32475453860371,0.00045600940984908425,53.847166520171655,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,13,4,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007260340708868337,52.32475453860371,0.00045600940984908425,53.847166520171655,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,14,2,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007204454349006079,52.391872692369304,0.00044269680329606434,54.10451489126591,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,14,4,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007204454349006079,52.391872692369304,0.00044269680329606434,54.10451489126591,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,15,2,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007179066095456965,52.42253553298559,0.00043684172864534153,54.22016027041683,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,15,4,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007179066095456965,52.42253553298559,0.00043684172864534153,54.22016027041683,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,16,2,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007168160571925065,52.435740062931686,0.0004348815030411516,54.25922388910462,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
